urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:greekLit:tlg0029.tlg006.perseus-eng2,tlg0029/tlg006/tlg0029.tlg006.perseus-eng2.xml,Dinarchus,Against Philocles,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0029.tlg006.perseus-grc2,tlg0029/tlg006/tlg0029.tlg006.perseus-grc2.xml,Dinarchus,Against Philocles,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg001.perseus-eng2,tlg0030/tlg001/tlg0030.tlg001.perseus-eng2.xml,Hyperides,In Defence of Lycophron,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg001.perseus-grc2,tlg0030/tlg001/tlg0030.tlg001.perseus-grc2.xml,Hyperides,In Defence of Lycophron,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg002.perseus-eng2,tlg0030/tlg002/tlg0030.tlg002.perseus-eng2.xml,Hyperides,Against Philippides,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg002.perseus-grc2,tlg0030/tlg002/tlg0030.tlg002.perseus-grc2.xml,Hyperides,Against Philippides,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg003.perseus-eng2,tlg0030/tlg003/tlg0030.tlg003.perseus-eng2.xml,Hyperides,Against Athenogenes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg003.perseus-grc2,tlg0030/tlg003/tlg0030.tlg003.perseus-grc2.xml,Hyperides,Against Athenogenes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg004.perseus-eng2,tlg0030/tlg004/tlg0030.tlg004.perseus-eng2.xml,Hyperides,In Defence of Euxenippus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg004.perseus-grc2,tlg0030/tlg004/tlg0030.tlg004.perseus-grc2.xml,Hyperides,In Defence of Euxenippus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg005.perseus-eng2,tlg0030/tlg005/tlg0030.tlg005.perseus-eng2.xml,Hyperides,Against Demosthenes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg005.perseus-grc2,tlg0030/tlg005/tlg0030.tlg005.perseus-grc2.xml,Hyperides,Against Demosthenes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg006.perseus-eng2,tlg0030/tlg006/tlg0030.tlg006.perseus-eng2.xml,Hyperides,Funeral Oration,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0030.tlg006.perseus-grc2,tlg0030/tlg006/tlg0030.tlg006.perseus-grc2.xml,Hyperides,Funeral Oration,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0031.tlg001.perseus-eng2,tlg0031/tlg001/tlg0031.tlg001.perseus-eng2.xml,New Testament,Matthew,prose-biography,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg001.perseus-grc2,tlg0031/tlg001/tlg0031.tlg001.perseus-grc2.xml,New Testament,Matthew,prose-biography,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg002.perseus-eng2,tlg0031/tlg002/tlg0031.tlg002.perseus-eng2.xml,New Testament,Mark,prose-biography,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg002.perseus-grc2,tlg0031/tlg002/tlg0031.tlg002.perseus-grc2.xml,New Testament,Mark,prose-biography,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg003.perseus-eng2,tlg0031/tlg003/tlg0031.tlg003.perseus-eng2.xml,New Testament,Luke,prose-biography,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg003.perseus-grc2,tlg0031/tlg003/tlg0031.tlg003.perseus-grc2.xml,New Testament,Luke,prose-biography,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg004.perseus-eng2,tlg0031/tlg004/tlg0031.tlg004.perseus-eng2.xml,New Testament,John,prose-biography,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg004.perseus-grc2,tlg0031/tlg004/tlg0031.tlg004.perseus-grc2.xml,New Testament,John,prose-biography,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg005.perseus-eng2,tlg0031/tlg005/tlg0031.tlg005.perseus-eng2.xml,New Testament,Acts,prose-historiography,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg005.perseus-grc2,tlg0031/tlg005/tlg0031.tlg005.perseus-grc2.xml,New Testament,Acts,prose-historiography,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg006.perseus-eng2,tlg0031/tlg006/tlg0031.tlg006.perseus-eng2.xml,New Testament,Romans,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg006.perseus-grc2,tlg0031/tlg006/tlg0031.tlg006.perseus-grc2.xml,New Testament,Romans,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg007.perseus-eng2,tlg0031/tlg007/tlg0031.tlg007.perseus-eng2.xml,New Testament,1 Corinthians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg007.perseus-grc2,tlg0031/tlg007/tlg0031.tlg007.perseus-grc2.xml,New Testament,1 Corinthians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg008.perseus-eng2,tlg0031/tlg008/tlg0031.tlg008.perseus-eng2.xml,New Testament,2 Corinthians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg008.perseus-grc2,tlg0031/tlg008/tlg0031.tlg008.perseus-grc2.xml,New Testament,2 Corinthians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg009.perseus-eng2,tlg0031/tlg009/tlg0031.tlg009.perseus-eng2.xml,New Testament,Galatians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg009.perseus-grc2,tlg0031/tlg009/tlg0031.tlg009.perseus-grc2.xml,New Testament,Galatians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg010.perseus-eng2,tlg0031/tlg010/tlg0031.tlg010.perseus-eng2.xml,New Testament,Ephesians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg010.perseus-grc2,tlg0031/tlg010/tlg0031.tlg010.perseus-grc2.xml,New Testament,Ephesians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg011.perseus-eng2,tlg0031/tlg011/tlg0031.tlg011.perseus-eng2.xml,New Testament,Philippians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg011.perseus-grc2,tlg0031/tlg011/tlg0031.tlg011.perseus-grc2.xml,New Testament,Philippians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg012.perseus-eng2,tlg0031/tlg012/tlg0031.tlg012.perseus-eng2.xml,New Testament,Colossians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg012.perseus-grc2,tlg0031/tlg012/tlg0031.tlg012.perseus-grc2.xml,New Testament,Colossians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg013.perseus-eng2,tlg0031/tlg013/tlg0031.tlg013.perseus-eng2.xml,New Testament,1 Thessalonians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg013.perseus-grc2,tlg0031/tlg013/tlg0031.tlg013.perseus-grc2.xml,New Testament,1 Thessalonians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg014.perseus-eng2,tlg0031/tlg014/tlg0031.tlg014.perseus-eng2.xml,New Testament,2 Thessalonians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg014.perseus-grc2,tlg0031/tlg014/tlg0031.tlg014.perseus-grc2.xml,New Testament,2 Thessalonians,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg015.perseus-eng2,tlg0031/tlg015/tlg0031.tlg015.perseus-eng2.xml,New Testament,1 Timothy,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg015.perseus-grc2,tlg0031/tlg015/tlg0031.tlg015.perseus-grc2.xml,New Testament,1 Timothy,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg016.perseus-eng2,tlg0031/tlg016/tlg0031.tlg016.perseus-eng2.xml,New Testament,2 Timothy,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg016.perseus-grc2,tlg0031/tlg016/tlg0031.tlg016.perseus-grc2.xml,New Testament,2 Timothy,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg017.perseus-eng2,tlg0031/tlg017/tlg0031.tlg017.perseus-eng2.xml,New Testament,Titus,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg017.perseus-grc2,tlg0031/tlg017/tlg0031.tlg017.perseus-grc2.xml,New Testament,Titus,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg018.perseus-eng2,tlg0031/tlg018/tlg0031.tlg018.perseus-eng2.xml,New Testament,Philemon,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg018.perseus-grc2,tlg0031/tlg018/tlg0031.tlg018.perseus-grc2.xml,New Testament,Philemon,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg019.perseus-eng2,tlg0031/tlg019/tlg0031.tlg019.perseus-eng2.xml,New Testament,Hebrews,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg019.perseus-grc2,tlg0031/tlg019/tlg0031.tlg019.perseus-grc2.xml,New Testament,Hebrews,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg020.perseus-eng2,tlg0031/tlg020/tlg0031.tlg020.perseus-eng2.xml,New Testament,James,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg020.perseus-grc2,tlg0031/tlg020/tlg0031.tlg020.perseus-grc2.xml,New Testament,James,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg021.perseus-eng2,tlg0031/tlg021/tlg0031.tlg021.perseus-eng2.xml,New Testament,1 Peter,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg021.perseus-grc2,tlg0031/tlg021/tlg0031.tlg021.perseus-grc2.xml,New Testament,1 Peter,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse+l,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg022.perseus-eng2,tlg0031/tlg022/tlg0031.tlg022.perseus-eng2.xml,New Testament,2 Peter,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg022.perseus-grc2,tlg0031/tlg022/tlg0031.tlg022.perseus-grc2.xml,New Testament,2 Peter,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg023.perseus-eng2,tlg0031/tlg023/tlg0031.tlg023.perseus-eng2.xml,New Testament,1 John,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg023.perseus-grc2,tlg0031/tlg023/tlg0031.tlg023.perseus-grc2.xml,New Testament,1 John,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg024.perseus-eng2,tlg0031/tlg024/tlg0031.tlg024.perseus-eng2.xml,New Testament,2 John,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg024.perseus-grc2,tlg0031/tlg024/tlg0031.tlg024.perseus-grc2.xml,New Testament,2 John,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg025.perseus-eng2,tlg0031/tlg025/tlg0031.tlg025.perseus-eng2.xml,New Testament,3 John,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg025.perseus-grc2,tlg0031/tlg025/tlg0031.tlg025.perseus-grc2.xml,New Testament,3 John,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg026.perseus-eng2,tlg0031/tlg026/tlg0031.tlg026.perseus-eng2.xml,New Testament,Jude,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg026.perseus-grc2,tlg0031/tlg026/tlg0031.tlg026.perseus-grc2.xml,New Testament,Jude,prose-epistolary,high,prose,prose-chapter-verse,chapter+verse,ready,false,prose-chapter-verse,
urn:cts:greekLit:tlg0031.tlg027.perseus-eng2,tlg0031/tlg027/tlg0031.tlg027.perseus-eng2.xml,New Testament,Revelation,verse-epic,medium,verse,verse-stichic,chapter+verse,review,true,verse-stichic,
urn:cts:greekLit:tlg0031.tlg027.perseus-grc2,tlg0031/tlg027/tlg0031.tlg027.perseus-grc2.xml,New Testament,Revelation,verse-epic,medium,verse,verse-stichic,chapter+verse+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0032.tlg001.perseus-eng2,tlg0032/tlg001/tlg0032.tlg001.perseus-eng2.xml,Xenophon,Hellenica,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg001.perseus-grc2,tlg0032/tlg001/tlg0032.tlg001.perseus-grc2.xml,Xenophon,Hellenica,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg002.perseus-eng2,tlg0032/tlg002/tlg0032.tlg002.perseus-eng2.xml,Xenophon,Memorabilia,prose-philosophy,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg002.perseus-grc2,tlg0032/tlg002/tlg0032.tlg002.perseus-grc2.xml,Xenophon,Memorabilia,prose-philosophy,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg003.perseus-eng2,tlg0032/tlg003/tlg0032.tlg003.perseus-eng2.xml,Xenophon,Economics,prose-philosophy,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg003.perseus-grc2,tlg0032/tlg003/tlg0032.tlg003.perseus-grc2.xml,Xenophon,Economics,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg004.perseus-eng2,tlg0032/tlg004/tlg0032.tlg004.perseus-eng2.xml,Xenophon,Symposium,prose-dialogue,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg004.perseus-grc2,tlg0032/tlg004/tlg0032.tlg004.perseus-grc2.xml,Xenophon,Symposium,prose-dialogue,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg005.perseus-eng2,tlg0032/tlg005/tlg0032.tlg005.perseus-eng2.xml,Xenophon,Apology,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0032.tlg005.perseus-grc2,tlg0032/tlg005/tlg0032.tlg005.perseus-grc2.xml,Xenophon,Apology,prose-philosophy,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0032.tlg006.perseus-eng2,tlg0032/tlg006/tlg0032.tlg006.perseus-eng2.xml,Xenophon,Anabasis,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg006.perseus-grc2,tlg0032/tlg006/tlg0032.tlg006.perseus-grc2.xml,Xenophon,Anabasis,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg007.perseus-eng2,tlg0032/tlg007/tlg0032.tlg007.perseus-eng2.xml,Xenophon,Cyropaedia,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg007.perseus-grc2,tlg0032/tlg007/tlg0032.tlg007.perseus-grc2.xml,Xenophon,Cyropaedia,prose-historiography,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0032.tlg008.perseus-eng2,tlg0032/tlg008/tlg0032.tlg008.perseus-eng2.xml,Xenophon,Hiero,prose-dialogue,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg008.perseus-grc2,tlg0032/tlg008/tlg0032.tlg008.perseus-grc2.xml,Xenophon,Hiero,prose-dialogue,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg009.perseus-eng2,tlg0032/tlg009/tlg0032.tlg009.perseus-eng2.xml,Xenophon,Agesilaus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg009.perseus-grc2,tlg0032/tlg009/tlg0032.tlg009.perseus-grc2.xml,Xenophon,Agesilaus,prose-biography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg010.perseus-eng2,tlg0032/tlg010/tlg0032.tlg010.perseus-eng2.xml,Xenophon,Constitution of the Lacedaimonians,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg010.perseus-grc2,tlg0032/tlg010/tlg0032.tlg010.perseus-grc2.xml,Xenophon,Constitution of the Lacedaimonians,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg011.perseus-eng2,tlg0032/tlg011/tlg0032.tlg011.perseus-eng2.xml,Xenophon,Ways and Means,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg011.perseus-grc2,tlg0032/tlg011/tlg0032.tlg011.perseus-grc2.xml,Xenophon,Ways and Means,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg012.perseus-eng2,tlg0032/tlg012/tlg0032.tlg012.perseus-eng2.xml,Xenophon,On the Cavalry Commander,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg012.perseus-grc2,tlg0032/tlg012/tlg0032.tlg012.perseus-grc2.xml,Xenophon,On the Cavalry Commander,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg013.perseus-eng2,tlg0032/tlg013/tlg0032.tlg013.perseus-eng2.xml,Xenophon,On the Art of Horsemanship,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg013.perseus-grc2,tlg0032/tlg013/tlg0032.tlg013.perseus-grc2.xml,Xenophon,On the Art of Horsemanship,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg014.perseus-eng2,tlg0032/tlg014/tlg0032.tlg014.perseus-eng2.xml,Xenophon,On Hunting,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0032.tlg014.perseus-grc2,tlg0032/tlg014/tlg0032.tlg014.perseus-grc2.xml,Xenophon,On Hunting,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0033.tlg001.perseus-eng2,tlg0033/tlg001/tlg0033.tlg001.perseus-eng2.xml,Pindar,Olympian,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0033.tlg001.perseus-grc2,tlg0033/tlg001/tlg0033.tlg001.perseus-grc2.xml,Pindar,Olympian,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0033.tlg002.perseus-eng3,tlg0033/tlg002/tlg0033.tlg002.perseus-eng3.xml,Pindar,Pythian,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0033.tlg002.perseus-grc2,tlg0033/tlg002/tlg0033.tlg002.perseus-grc2.xml,Pindar,Pythian,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0033.tlg003.perseus-eng2,tlg0033/tlg003/tlg0033.tlg003.perseus-eng2.xml,Pindar,Nemean,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0033.tlg003.perseus-grc2,tlg0033/tlg003/tlg0033.tlg003.perseus-grc2.xml,Pindar,Nemean,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0033.tlg004.perseus-eng2,tlg0033/tlg004/tlg0033.tlg004.perseus-eng2.xml,Pindar,Isthmean,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0033.tlg004.perseus-grc2,tlg0033/tlg004/tlg0033.tlg004.perseus-grc2.xml,Pindar,Isthmean,verse-lyric-pindaric,high,verse,verse-stichic,poem+l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0034.tlg001.perseus-eng2,tlg0034/tlg001/tlg0034.tlg001.perseus-eng2.xml,Lycurgus,Against Leocrates,prose-oratory,high,prose,prose-section,section+l,ready,false,prose-section,
